id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1607770550428106753,1607770550428106753,2022-12-27 23:09:04 SE Asia Standard Time,2022-12-27,23:09:04,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kalian klo nulis proposal skripsi diparafrase gak?,in,[],[],[],12,0,15,[],[],https://twitter.com/collegemenfess/status/1607770550428106753,False,,0,,,,,,,,[],,,,
1607770477170425856,1607770477170425856,2022-12-27 23:08:47 SE Asia Standard Time,2022-12-27,23:08:47,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Haii, ada yang bersedia bantu isi kuesioner aku? aku masih kurang 70 responden lagi  Syaratnya udah tau NCT DREAM jadi Brand Ambassador Somethinc  Jika berkenan reply yaa, makasih banyak atas partisipasinya💚",in,[],[],[],4,0,2,[],[],https://twitter.com/collegemenfess/status/1607770477170425856,False,,0,,,,,,,,[],,,,
1607770144209776642,1607770144209776642,2022-12-27 23:07:27 SE Asia Standard Time,2022-12-27,23:07:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kalian pernah gak ada tugas yg sampe kebawa mimpi. sender beberapa hari ini mimpi tugas trs 😔,in,[],[],[],8,0,3,[],[],https://twitter.com/collegemenfess/status/1607770144209776642,False,,0,,,,,,,,[],,,,
1607769867108880384,1607769867108880384,2022-12-27 23:06:21 SE Asia Standard Time,2022-12-27,23:06:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[CM] kalo buat mau serius untuk study abroad ini kayaknya worth it ya gais, ada yang mau barengan daftar gaa?  https://t.co/NWeaAn4iB6",in,[],[],['https://pbs.twimg.com/media/Fk_yLHFaUAYAiDw.jpg'],2,0,2,[],[],https://twitter.com/collegemenfess/status/1607769867108880384,False,,1,https://pbs.twimg.com/media/Fk_yLHFaUAYAiDw.jpg,,,,,,,[],,,,
1607769860007919617,1607769860007919617,2022-12-27 23:06:20 SE Asia Standard Time,2022-12-27,23:06:20,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"kalian juga disuruh pindah faskes 1 ke klinik univ masing"" juga ta? [cm]",in,[],[],[],3,0,0,[],[],https://twitter.com/collegemenfess/status/1607769860007919617,False,,0,,,,,,,,[],,,,
1607769820023640067,1607769820023640067,2022-12-27 23:06:10 SE Asia Standard Time,2022-12-27,23:06:10,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] guys ada yang mau bantu/barter like tugas ga? komen aja ya, ntar aku dm. Semangat kita!  https://t.co/JRwpMNFkYe",in,[],[],['https://pbs.twimg.com/media/Fk_yIYaaYAABa7g.jpg'],13,1,3,[],[],https://twitter.com/collegemenfess/status/1607769820023640067,False,,1,https://pbs.twimg.com/media/Fk_yIYaaYAABa7g.jpg,,,,,,,[],,,,
1607768913504505859,1607768913504505859,2022-12-27 23:02:34 SE Asia Standard Time,2022-12-27,23:02:34,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[CM] tolong zemangatin sender dong hehehehe..... Sender rencana besok sempro tapi malem ini di undur seminggu lagi hehehehehe.... Dosa sender apa ya dapat cobaan gini hehehehehe..... Seharian full nangis hehehehe....,in,[],[],[],4,0,2,[],[],https://twitter.com/collegemenfess/status/1607768913504505859,False,,0,,,,,,,,[],,,,
1607768762874462211,1607768762874462211,2022-12-27 23:01:58 SE Asia Standard Time,2022-12-27,23:01:58,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] SENDER SENANG BANGET KARENA SELANGKAH LEBIH DEKAT DENGAN PUBLIKASI ARTIKEL SENDER BARENG DOSEN 😭😭😭😭🙏🏼 doain tahun depan sudah bisa terbit ya  https://t.co/hIM4MzMFhL,in,[],[],['https://pbs.twimg.com/media/Fk_xK2LaYAMCqq4.jpg'],4,4,54,[],[],https://twitter.com/collegemenfess/status/1607768762874462211,False,,1,https://pbs.twimg.com/media/Fk_xK2LaYAMCqq4.jpg,,,,,,,[],,,,
1607767240480526337,1607767240480526337,2022-12-27 22:55:55 SE Asia Standard Time,2022-12-27,22:55:55,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] kalian yg nolep dan otaknya b aja, selama ujian aman apa bingung?",in,[],[],[],10,0,4,[],[],https://twitter.com/collegemenfess/status/1607767240480526337,False,,0,,,,,,,,[],,,,
1607766938746507269,1607766938746507269,2022-12-27 22:54:43 SE Asia Standard Time,2022-12-27,22:54:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] guys ada rekomendasi sarapan di daerah undip ga? Bakal pulkam agak lama jadi mau kulineran aja,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607766938746507269,False,,0,,,,,,,,[],,,,
1607766857943248896,1607766857943248896,2022-12-27 22:54:24 SE Asia Standard Time,2022-12-27,22:54:24,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] aku ngitung sampel pake aplikasi dapet minimalnya kan 21 orang ya. Nah buat nyari sampel cadangan itu diitungnya gimana ya? Makasii,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607766857943248896,False,,0,,,,,,,,[],,,,
1607766115589189636,1607766115589189636,2022-12-27 22:51:27 SE Asia Standard Time,2022-12-27,22:51:27,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"tiba2 kangen kkn weh. bapak ibu warga warm and welcoming jadi berasa liburan ke rumah nenek, dimasakin temen, main uno sampe malem, motoran keliling2 nyari jajan, jam 7 ke atas desa dah sepi jadi bobo awal dengan tenang [cm]  https://t.co/p1DoaAu1wH",in,[],[],['https://pbs.twimg.com/media/Fk_uwwWaMAEDAZu.jpg'],5,1,8,[],[],https://twitter.com/collegemenfess/status/1607766115589189636,False,,1,https://pbs.twimg.com/media/Fk_uwwWaMAEDAZu.jpg,,,,,,,[],,,,
1607766032135131136,1607766032135131136,2022-12-27 22:51:07 SE Asia Standard Time,2022-12-27,22:51:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] kalo buat maba mending join bem fakultas atau hima ya kak?,in,[],[],[],10,0,3,[],[],https://twitter.com/collegemenfess/status/1607766032135131136,False,,0,,,,,,,,[],,,,
1607765983850266624,1607765983850266624,2022-12-27 22:50:56 SE Asia Standard Time,2022-12-27,22:50:56,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] emang ada ya skripsi tanpa plagiarisme?,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607765983850266624,False,,0,,,,,,,,[],,,,
1607765776618115072,1607765773933752320,2022-12-27 22:50:06 SE Asia Standard Time,2022-12-27,22:50:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,aku otw bisa ngerasain apa itu kuliah.,in,[],[],[],0,0,3,[],[],https://twitter.com/collegemenfess/status/1607765776618115072,False,,0,,,,,,,,[],,,,
1607765773933752320,1607765773933752320,2022-12-27 22:50:06 SE Asia Standard Time,2022-12-27,22:50:06,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] sudah ketiga kalinya kirim ke base ini perihal seneng bisa ngerasain pertama kali kuliah, Alhamdulillah aku seneng banget bisa ngerasain perkuliahan dgn jurusan minatku 🥹 maaf ya alay guys,soalnya senang bangettt,dulu ngeliat iri teman bisa kuliah,skrg Alhamdulillah (cont)  https://t.co/AeOVuIbdhV",in,[],[],['https://pbs.twimg.com/media/Fk_ucwtaMAAhKpV.jpg'],16,0,56,[],[],https://twitter.com/collegemenfess/status/1607765773933752320,False,,1,https://pbs.twimg.com/media/Fk_ucwtaMAAhKpV.jpg,,,,,,,[],,,,
1607764964189798400,1607764964189798400,2022-12-27 22:46:52 SE Asia Standard Time,2022-12-27,22:46:52,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] guysss mau tanya kalian yg penelitian di rs trs ambil rekam medik itu bayar ke pihak rs ya? Biasanya brp ya itu aku mau persiapan nabung 😭😭😭,in,[],[],[],4,0,2,[],[],https://twitter.com/collegemenfess/status/1607764964189798400,False,,0,,,,,,,,[],,,,
1607764891171184641,1607764891171184641,2022-12-27 22:46:35 SE Asia Standard Time,2022-12-27,22:46:35,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] hai guys yakinin aku buat bimbingan dong tapi proposal masih setengah mateng dong 😭😭😭 btw aku ngga ada sempro, jadi langsung bimbingan gitu, cuma takutt ketemu sama dosbing tapi proposal masih gini-gini aja. 😭😭",in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1607764891171184641,False,,0,,,,,,,,[],,,,
1607764873307652097,1607764873307652097,2022-12-27 22:46:31 SE Asia Standard Time,2022-12-27,22:46:31,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] ada yang matanya sering sakit ga sih terus sakitnya sampe kepala terus pusing pas nugas? kalo iya ngakalinnya gimana ya?,in,[],[],[],7,0,4,[],[],https://twitter.com/collegemenfess/status/1607764873307652097,False,,0,,,,,,,,[],,,,
1607764670865379330,1607764670865379330,2022-12-27 22:45:43 SE Asia Standard Time,2022-12-27,22:45:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] gimana ya biar balek magang tu ngga capek ?? Terus bisa ngerjain skripsi? Jujur energi sender lebih byk terkuras di pas magang (wjib dri kampus), dn skripsi sender juga sender kerjain tpi lebih byk ke capeknyaa :"")) gimana yaa biar g cepet capek  https://t.co/AJDpYZ0MXj",in,[],[],['https://pbs.twimg.com/media/Fk_tcreaEAI-HOL.jpg'],0,0,5,[],[],https://twitter.com/collegemenfess/status/1607764670865379330,False,,1,https://pbs.twimg.com/media/Fk_tcreaEAI-HOL.jpg,,,,,,,[],,,,
1607764601529327616,1607764600434622466,2022-12-27 22:45:26 SE Asia Standard Time,2022-12-27,22:45:26,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,padahal udh mau lulus.,in,[],[],[],0,0,0,[],[],https://twitter.com/collegemenfess/status/1607764601529327616,False,,0,,,,,,,,[],,,,
1607764600434622466,1607764600434622466,2022-12-27 22:45:26 SE Asia Standard Time,2022-12-27,22:45:26,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] yang anak HI aku mau tanya dong, aku lg nyari magang2 mandiri gitu kan. posisi magang yg pas untuk anak hi selain gov relations itu apa ya di non kementerian? aku udh apply berkali2 ditolak alasannya posisi gak sesuai. sumpah aku bingung prospek aku apa jadinya (cont)",in,[],[],[],2,0,4,[],[],https://twitter.com/collegemenfess/status/1607764600434622466,False,,0,,,,,,,,[],,,,
1607764006672138240,1607764006672138240,2022-12-27 22:43:04 SE Asia Standard Time,2022-12-27,22:43:04,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Ada yang nugas tu butuh memori yg banyak? Kalian pake momorri hp brp gb? Sekalian  merk-nya ya yang awet [CM],in,[],[],[],2,0,0,[],[],https://twitter.com/collegemenfess/status/1607764006672138240,False,,0,,,,,,,,[],,,,
1607763869019287554,1607763869019287554,2022-12-27 22:42:31 SE Asia Standard Time,2022-12-27,22:42:31,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] malem temen temen disini ada yang pernah review jurnal ga ya? aku mau nanya nanya,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1607763869019287554,False,,0,,,,,,,,[],,,,
1607763424091725824,1607763424091725824,2022-12-27 22:40:45 SE Asia Standard Time,2022-12-27,22:40:45,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] b0leh beri pend4pat kalian yaa. Temen2 D3 aku mau ngadain libwuran ke villaaa. (tyyypo merek = mereka). Kalau 0ot tolong bilang, nanti aku d3lete. Makasiii🥹🙏  https://t.co/fKPGSfI4YT",in,[],[],['https://pbs.twimg.com/media/Fk_sUETakAUp74E.jpg'],4,0,1,[],[],https://twitter.com/collegemenfess/status/1607763424091725824,False,,1,https://pbs.twimg.com/media/Fk_sUETakAUp74E.jpg,,,,,,,[],,,,
1607763371612590080,1607763371612590080,2022-12-27 22:40:33 SE Asia Standard Time,2022-12-27,22:40:33,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] guyss kalo cv di proposal penelitian itu taro foto nya di seblah kiri atas atau kanan atas yaaa?   Aku lupa instrupsinya, mau nanya dosen nya tapi dh malam😭",in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1607763371612590080,False,,0,,,,,,,,[],,,,
1607762596064792577,1607762596064792577,2022-12-27 22:37:28 SE Asia Standard Time,2022-12-27,22:37:28,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] kalian ada yg nazar sesuatu utk lulus skripsi ga? misal kaya gabakal ganti hp sblm lulus dan semacemnya, butuh dorongan🥲",in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1607762596064792577,False,,0,,,,,,,,[],,,,
1607762094107275265,1607762094107275265,2022-12-27 22:35:28 SE Asia Standard Time,2022-12-27,22:35:28,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] jika kamu akan libur 3 minggu, dan kamu adalah perantau dari beda pulau. mama mu nyuruh pulang krn akan ada kumpul keluarga(padahal udah setahun kamu ga pulang). klo skrg pulang, kamu takut juni nanti ga pulang krn ekonomi. gimana?",in,[],[],[],3,0,4,[],[],https://twitter.com/collegemenfess/status/1607762094107275265,False,,0,,,,,,,,[],,,,
1607761384078733318,1607761384078733318,2022-12-27 22:32:39 SE Asia Standard Time,2022-12-27,22:32:39,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] gaiss ada yg tau tempat download e-book ga?? selain zlib soalnya butuh bangettt. maaciww,in,[],[],[],2,1,7,[],[],https://twitter.com/collegemenfess/status/1607761384078733318,False,,0,,,,,,,,[],,,,
1607761071997345792,1607761071997345792,2022-12-27 22:31:24 SE Asia Standard Time,2022-12-27,22:31:24,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] bisa ga ya nyusun draft proposal dalam waktu 2 minggu,in,[],[],[],15,1,3,[],[],https://twitter.com/collegemenfess/status/1607761071997345792,False,,0,,,,,,,,[],,,,
1607760785857740801,1607760785857740801,2022-12-27 22:30:16 SE Asia Standard Time,2022-12-27,22:30:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] temen2 ada yg punya contoh file modul ajar untuk sd ga? Kalo ada komen ya butuh banget buat tugas😭🙏🏻,in,[],[],[],1,0,1,[],[],https://twitter.com/collegemenfess/status/1607760785857740801,False,,0,,,,,,,,[],,,,
1607760443229241347,1607760443229241347,2022-12-27 22:28:55 SE Asia Standard Time,2022-12-27,22:28:55,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] klo bukan waktu kuliah giniii, bingung mau ngirim menfess apa 😭",in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1607760443229241347,False,,0,,,,,,,,[],,,,
1607760275624845312,1607760275624845312,2022-12-27 22:28:15 SE Asia Standard Time,2022-12-27,22:28:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Gais butuh ressponden buat skripsi aku targetnya mahasiswa/i anak institut bisnis teknologi pelita pekanbaru gaiss masih kurg respondenn 😭🙏 [cm]  https://t.co/MVJdqgF7EM,in,[],[],['https://pbs.twimg.com/media/Fk_pcz9aUAUDKwf.jpg'],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607760275624845312,False,,1,https://pbs.twimg.com/media/Fk_pcz9aUAUDKwf.jpg,,,,,,,[],,,,
1607760222151659520,1607760222151659520,2022-12-27 22:28:02 SE Asia Standard Time,2022-12-27,22:28:02,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] punten, disini kemaren ada yg daftar ini juga nggak? kalo ada rep yaa, mau nyari temen🌻  https://t.co/lZyzW4bADK",in,[],[],['https://pbs.twimg.com/media/Fk_pZrMaYAA90iD.jpg'],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607760222151659520,False,,1,https://pbs.twimg.com/media/Fk_pZrMaYAA90iD.jpg,,,,,,,[],,,,
1607760037774249985,1607760037774249985,2022-12-27 22:27:18 SE Asia Standard Time,2022-12-27,22:27:18,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Gais ini bacanya apa yaa? maakasii yang udah jawab✨ [CM]  https://t.co/oT6w1LJXI0,in,[],[],['https://pbs.twimg.com/media/Fk_pO_hakAEbNaC.jpg'],9,0,4,[],[],https://twitter.com/collegemenfess/status/1607760037774249985,False,,1,https://pbs.twimg.com/media/Fk_pO_hakAEbNaC.jpg,,,,,,,[],,,,
1607759722681335813,1607759722681335813,2022-12-27 22:26:03 SE Asia Standard Time,2022-12-27,22:26:03,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] kalau mauu ngelamar internship sebagai content writer gitu, cv kita harus gimana yaa? terima kasih sebelumnyaa 🥺🙏🏻",in,[],[],[],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607759722681335813,False,,0,,,,,,,,[],,,,
1607759590753726464,1607759590753726464,2022-12-27 22:25:31 SE Asia Standard Time,2022-12-27,22:25:31,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] Boleh kasih saran buat sender? Sender anak Pend.Geografi  https://t.co/v20Ck32Lry,in,[],[],['https://pbs.twimg.com/media/Fk_o09AaUAAeaJm.jpg'],0,0,3,[],[],https://twitter.com/collegemenfess/status/1607759590753726464,False,,1,https://pbs.twimg.com/media/Fk_o09AaUAAeaJm.jpg,,,,,,,[],,,,
1607759235387129857,1607759235387129857,2022-12-27 22:24:07 SE Asia Standard Time,2022-12-27,22:24:07,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] What do you think about anthropolog?,en,[],[],[],0,0,2,[],[],https://twitter.com/collegemenfess/status/1607759235387129857,False,,0,,,,,,,,[],,,,
1607758748399075328,1607758748399075328,2022-12-27 22:22:10 SE Asia Standard Time,2022-12-27,22:22:10,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] temen² collemenfess ada yg bisa terjemahin naskah arab yg pake tulisan arab? sender mau minta tolong terjemahin tulisannya, cuma 1 halaman doang. sender udh nangis banget gabisa terjemahin tulisannya😭🙏",in,[],[],[],2,0,1,[],[],https://twitter.com/collegemenfess/status/1607758748399075328,False,,0,,,,,,,,[],,,,
1607758521046794242,1607758521046794242,2022-12-27 22:21:16 SE Asia Standard Time,2022-12-27,22:21:16,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Haloo selamat malam gaiss, saling connect LinkedIn yu? Kindly reply this and I'll dm u. Thanks!! [cm]  https://t.co/PraYUiCnyy",en,[],[],['https://pbs.twimg.com/media/Fk_n2s6akAEhh4o.jpg'],59,2,20,[],[],https://twitter.com/collegemenfess/status/1607758521046794242,False,,1,https://pbs.twimg.com/media/Fk_n2s6akAEhh4o.jpg,,,,,,,[],,,,
1607757865103806466,1607757865103806466,2022-12-27 22:18:40 SE Asia Standard Time,2022-12-27,22:18:40,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,disini ada yang kampusnya punya instrumen SEM ga?plis lagi butuh bgt buat data [cm],in,[],[],[],2,0,2,[],[],https://twitter.com/collegemenfess/status/1607757865103806466,False,,0,,,,,,,,[],,,,
1607757625361584129,1607757625361584129,2022-12-27 22:17:43 SE Asia Standard Time,2022-12-27,22:17:43,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] kalian dulu KKN ngewar lokasi desa juga gak? Apa dipilihin sama fakulitas?,in,[],[],[],11,0,2,[],[],https://twitter.com/collegemenfess/status/1607757625361584129,False,,0,,,,,,,,[],,,,
1607757599918944259,1607757599918944259,2022-12-27 22:17:37 SE Asia Standard Time,2022-12-27,22:17:37,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] pleaseee  no ti ce   me. tia 🙏🏻  https://t.co/UiE7251efF,en,[],[],['https://pbs.twimg.com/media/Fk_nBFJaEAAPfKZ.jpg'],4,1,21,[],[],https://twitter.com/collegemenfess/status/1607757599918944259,False,,1,https://pbs.twimg.com/media/Fk_nBFJaEAAPfKZ.jpg,,,,,,,[],,,,
1607757363708301313,1607757363708301313,2022-12-27 22:16:40 SE Asia Standard Time,2022-12-27,22:16:40,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,Kalian pake apk rekam suara apa biar jernih dan hilang dari bising? [Cm],in,[],[],[],1,0,3,[],[],https://twitter.com/collegemenfess/status/1607757363708301313,False,,0,,,,,,,,[],,,,
1607756911193251840,1607756911193251840,2022-12-27 22:14:52 SE Asia Standard Time,2022-12-27,22:14:52,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] guysss gimana si caranya masukin caption gambar biar penomorannya dari 1.1, aku bikin malah dari 0.1 teruss😭😭 helpp",in,[],[],[],2,0,4,[],[],https://twitter.com/collegemenfess/status/1607756911193251840,False,,0,,,,,,,,[],,,,
1607756812518051841,1607756812518051841,2022-12-27 22:14:29 SE Asia Standard Time,2022-12-27,22:14:29,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] semangat dan niat saya untuk mengerjakan tugas dipatahkan oleh laptop yg sangat lemot🙂  https://t.co/BDyWTuFscC,in,[],[],['https://pbs.twimg.com/media/Fk_mTOLagAMEMjU.jpg'],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607756812518051841,False,,1,https://pbs.twimg.com/media/Fk_mTOLagAMEMjU.jpg,,,,,,,[],,,,
1607756438138679296,1607756438138679296,2022-12-27 22:13:00 SE Asia Standard Time,2022-12-27,22:13:00,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[Cm] guys kalian kalo nyari inspirasi judul skripsi gimana dah 😭  Temenku udah pada submit judul, aku masih bingung huhu",in,[],[],[],2,0,6,[],[],https://twitter.com/collegemenfess/status/1607756438138679296,False,,0,,,,,,,,[],,,,
1607756250850414593,1607756250850414593,2022-12-27 22:12:15 SE Asia Standard Time,2022-12-27,22:12:15,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[cm] Guys ada yang ngerti nggak? Aku stuck di sini ga ngerti 😭🙏🏻  https://t.co/g2REVfVAUs  https://t.co/6TuyWtJMeT,in,[],"['https://twitter.com/collegemenfess/status/1607740452236820481?t=13ovbDEd_jfq9eBuSiI07Q&s=19', 'https://twitter.com/collegemenfess/status/1607740452236820481']",[],0,0,3,[],[],https://twitter.com/collegemenfess/status/1607756250850414593,False,https://twitter.com/collegemenfess/status/1607740452236820481,0,,,,,,,,[],,,,
1607756194042777600,1607756194042777600,2022-12-27 22:12:01 SE Asia Standard Time,2022-12-27,22:12:01,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] sender KKN dapet desa yg jaraknya cuma 7 menit dari rumah sender awowkwkwowkwkwowo 😭😭😭,in,[],[],[],5,0,2,[],[],https://twitter.com/collegemenfess/status/1607756194042777600,False,,0,,,,,,,,[],,,,
1607756136551428099,1607756136551428099,2022-12-27 22:11:48 SE Asia Standard Time,2022-12-27,22:11:48,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] Semoga 2023, financial keluarga kita dilancarkan dan dimudahkan untuk memenuhi kebutuhan kuliah dan kebutuhan lain, aamiin",in,[],[],[],14,17,111,[],[],https://twitter.com/collegemenfess/status/1607756136551428099,False,,0,,,,,,,,[],,,,
1607756023296839680,1607756023296839680,2022-12-27 22:11:21 SE Asia Standard Time,2022-12-27,22:11:21,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"kl mau cumlaude, ip tiap semester hrus di atas 3,5 trs ya? [cm]",in,[],[],[],4,0,0,[],[],https://twitter.com/collegemenfess/status/1607756023296839680,False,,0,,,,,,,,[],,,,
1607755492188905472,1607755492188905472,2022-12-27 22:09:14 SE Asia Standard Time,2022-12-27,22:09:14,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Pov: mahasiswa nunggu indeks keluar, tapi syaratnya harus isi edom [Cm] di kampus kalian isi ginian juga ga?  https://t.co/GhEUVHuBv4",in,[],[],['https://pbs.twimg.com/media/Fk_lGZoacAA4KKZ.jpg'],83,4,54,[],[],https://twitter.com/collegemenfess/status/1607755492188905472,False,,1,https://pbs.twimg.com/media/Fk_lGZoacAA4KKZ.jpg,,,,,,,[],,,,
1607755430155153409,1607755430155153409,2022-12-27 22:08:59 SE Asia Standard Time,2022-12-27,22:08:59,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] hai, disini siapa yang skripsi nya menggunakan penelitian RnD dan udah sempro atau udah lulus, sender Januari mau sidang sempro nih🥹 jadi aku mau tanya² tentang penelitian RnD, Rep dong maniez🥹",in,[],[],[],0,0,1,[],[],https://twitter.com/collegemenfess/status/1607755430155153409,False,,0,,,,,,,,[],,,,
1607755354242428928,1607755354242428928,2022-12-27 22:08:41 SE Asia Standard Time,2022-12-27,22:08:41,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Maaf ganggu, apakah ada teman2 yang berasal dari pulau papua dan pulau Sulawesi? Jika berkenan apakah mau membantu saya untuk mengisi linnk questionnaire? [Cm]",in,[],[],[],1,0,2,[],[],https://twitter.com/collegemenfess/status/1607755354242428928,False,,0,,,,,,,,[],,,,
1607755321220681728,1607755321220681728,2022-12-27 22:08:33 SE Asia Standard Time,2022-12-27,22:08:33,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"Halo, Sobat Colle. Ada yang bisa bantu menjelaskan, tidak? Terima kasih, iya. [cm]  https://t.co/6tUIEHK79z",in,[],[],['https://pbs.twimg.com/media/Fk_k8bdaUAEx-wF.jpg'],2,0,1,[],[],https://twitter.com/collegemenfess/status/1607755321220681728,False,,1,https://pbs.twimg.com/media/Fk_k8bdaUAEx-wF.jpg,,,,,,,[],,,,
1607755038059028480,1607755038059028480,2022-12-27 22:07:26 SE Asia Standard Time,2022-12-27,22:07:26,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,[Cm] Penelitian/kajian terdahulu buat skripsi boleh dari repositori skripsi/thesis gaa?,in,[],[],[],1,1,1,[],[],https://twitter.com/collegemenfess/status/1607755038059028480,False,,0,,,,,,,,[],,,,
1607754977585549314,1607754977585549314,2022-12-27 22:07:11 SE Asia Standard Time,2022-12-27,22:07:11,+0700,1046084008742801408,collegemenfess,COLLE | CEK PINNED😎,,"[cm] observasi anak dosen check..  Btw beliau baik bgt. Ini tugas matkul beliau dan beliau ngizinin saya observasi anaknya buat tugas ini. Sehat selalu, bu🙏  https://t.co/xEm3CmF2As",in,[],[],['https://pbs.twimg.com/media/Fk_koZlakAEwtMt.jpg'],4,1,38,[],[],https://twitter.com/collegemenfess/status/1607754977585549314,False,,1,https://pbs.twimg.com/media/Fk_koZlakAEwtMt.jpg,,,,,,,[],,,,
